"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Mfsd11","Group",0.0401879210830044,0.148918471384051,"DMSO","DESeq2","DMSO vs T4400",1.1660269317261,0.221601110853134
"Mfsd12","Group",0.991316765968069,0.995718994294767,"T4400","DESeq2","DMSO vs T4400",0.999230395788414,-0.00111073164622259
"Mfsd2a","Group",0.078618192943191,0.227684170736433,"T4400","DESeq2","DMSO vs T4400",0.775924458397135,-0.36601189196054
"Mfsd2b","Group",0.819072672243081,0.908997486912449,"T4400","DESeq2","DMSO vs T4400",0.924758217149643,-0.112851880085948
"Mfsd3","Group",0.752469792814709,0.868484929811684,"T4400","DESeq2","DMSO vs T4400",0.971875881892134,-0.0411560156369342
"Mfsd4","Group",0.649649970679552,0.803737235662625,"T4400","DESeq2","DMSO vs T4400",0.962689340858469,-0.0548577783449289
"Mfsd5","Group",0.0196373847658737,0.0937747682984713,"DMSO","DESeq2","DMSO vs T4400",1.19325705798143,0.254904869794427
"Mfsd6","Group",4.27186581570073e-05,0.0022120497896574,"DMSO","DESeq2","DMSO vs T4400",1.68225041797059,0.750392479596242
"Mfsd7a","Group",0.483514809371283,0.682316012827972,"T4400","DESeq2","DMSO vs T4400",0.943812096170654,-0.083428433294376
"Mfsd7b","Group",0.000491657734425305,0.00907701236599224,"DMSO","DESeq2","DMSO vs T4400",1.43245877250987,0.518493617480278
"Mfsd7c","Group",0.371841429238117,0.589673516287987,"T4400","DESeq2","DMSO vs T4400",0.811373017940147,-0.301562768102591
"Mfsd8","Group",0.221642899048353,0.436481106686287,"DMSO","DESeq2","DMSO vs T4400",1.07556186593793,0.105090510455894
"Mfsd9","Group",0.034044549036649,0.133810206536539,"DMSO","DESeq2","DMSO vs T4400",1.19831283960518,0.261004596964721
"Mga","Group",0.130755768118505,0.313461639395205,"DMSO","DESeq2","DMSO vs T4400",1.17840476344776,0.236835167282538
"Mgam","Group",0.00270903065128951,0.0262962484487816,"DMSO","DESeq2","DMSO vs T4400",1.53613442184031,0.61930446686447
"Mgarp","Group",0.000420363622045413,0.00829082822427519,"DMSO","DESeq2","DMSO vs T4400",1.41169587761937,0.497429321535677
"Mgat1","Group",0.561219183103197,0.740817439215396,"T4400","DESeq2","DMSO vs T4400",0.976668450961525,-0.034059200383198
"Mgat2","Group",0.218891551489299,0.433408263146157,"DMSO","DESeq2","DMSO vs T4400",1.05328663777558,0.0748980998240531
"Mgat3","Group",0.0202774275915075,0.0957713329695081,"DMSO","DESeq2","DMSO vs T4400",1.18778964835513,0.248279364636055
"Mgat4a","Group",0.883538192654122,0.945486124851183,"DMSO","DESeq2","DMSO vs T4400",1.02765961007176,0.0393624822535128
"Mgat4b","Group",0.317219040128573,0.53827444368814,"T4400","DESeq2","DMSO vs T4400",0.958471403411435,-0.0611927060528348
"Mgat5","Group",0.0214643534613941,0.0994867488196101,"DMSO","DESeq2","DMSO vs T4400",1.2786575544416,0.354629938449724
"Mgea5","Group",0.0120696861420028,0.0682845970052125,"DMSO","DESeq2","DMSO vs T4400",1.12874724607187,0.174722467809518
"Mgl2","Group",0.996548242669432,0.997809518746499,"DMSO","DESeq2","DMSO vs T4400",1.00043193909765,0.000623021850075396
"Mgll","Group",0.00626991099435749,0.0444805909293332,"T4400","DESeq2","DMSO vs T4400",0.575393466235712,-0.797379255949291
"Mgme1","Group",0.0773019338934334,0.225478191415236,"DMSO","DESeq2","DMSO vs T4400",1.12386556324644,0.168469470756855
"Mgmt","Group",0.356238766957043,0.576066323128354,"DMSO","DESeq2","DMSO vs T4400",1.48214316206953,0.567684806100224
"Mgp","Group",0.0316097695259299,0.127402755019244,"DMSO","DESeq2","DMSO vs T4400",1.38328476367573,0.468098180966613
"Mgrn1","Group",0.579456255670185,0.755232601616445,"T4400","DESeq2","DMSO vs T4400",0.977441081871026,-0.032918352522898
"Mgst1","Group",1.87407776214743e-06,0.000443023218266815,"DMSO","DESeq2","DMSO vs T4400",2.32812866405461,1.21917079100574
"Mgst2","Group",0.000102193495110056,0.00366558027800303,"DMSO","DESeq2","DMSO vs T4400",1.84409336372078,0.882911699133408
"Mgst3","Group",0.190326419782126,0.397047790462565,"T4400","DESeq2","DMSO vs T4400",0.916783553260532,-0.125346931946886
"Mia3","Group",0.0528857354553791,0.17824683381884,"DMSO","DESeq2","DMSO vs T4400",1.22193038248157,0.289162092268214
"Miat","Group",0.141907617773937,0.330190274036089,"T4400","DESeq2","DMSO vs T4400",0.59774721624276,-0.742392588682566
"Mib1","Group",0.423309776490331,0.633915267816359,"DMSO","DESeq2","DMSO vs T4400",1.09379441159537,0.129341596225061
"Mib2","Group",0.0326755744866836,0.129972117511278,"DMSO","DESeq2","DMSO vs T4400",1.13836090903422,0.186958026120758
"Mical1","Group",0.21446585747883,0.427693726008422,"T4400","DESeq2","DMSO vs T4400",0.923339924455063,-0.115066225950634
"Mical2","Group",0.28294945670816,0.504029715371571,"T4400","DESeq2","DMSO vs T4400",0.938894805897805,-0.0909645680104858
"Mical3","Group",0.257208658968466,0.477985618688046,"DMSO","DESeq2","DMSO vs T4400",1.06175261735094,0.086447665110626
"Micalcl","Group",0.453368127781797,0.658762788336038,"DMSO","DESeq2","DMSO vs T4400",1.16310228773039,0.217977978592948
"Micall1","Group",0.463056962915795,0.666797283436229,"DMSO","DESeq2","DMSO vs T4400",1.05976630268075,0.0837461599441006
"Micall2","Group",0.0394978547111082,0.147285844780943,"T4400","DESeq2","DMSO vs T4400",0.91392287167952,-0.129855677241468
"Micu1","Group",0.432232815921595,0.641362446835003,"T4400","DESeq2","DMSO vs T4400",0.961483737488723,-0.0566656388227484
"Micu2","Group",0.349468989306103,0.569516869732078,"T4400","DESeq2","DMSO vs T4400",0.954739948002971,-0.0668202694007746
"Micu3","Group",0.0319291197745705,0.128160077407643,"DMSO","DESeq2","DMSO vs T4400",1.26936332743362,0.344105068125714
"Mid1","Group",0.127045325374429,0.308414802538275,"T4400","DESeq2","DMSO vs T4400",0.904608211846835,-0.144635002370467
"Mid1ip1","Group",0.0251286043354316,0.109966602869252,"DMSO","DESeq2","DMSO vs T4400",1.15859409651154,0.212375219047596
"Mid2","Group",0.892111880877447,0.948262597892744,"DMSO","DESeq2","DMSO vs T4400",1.01767663322221,0.0252792178407455
"Midn","Group",0.0129991229606693,0.0715529613296988,"T4400","DESeq2","DMSO vs T4400",0.873458764825218,-0.195188498426925
"Mief1","Group",0.806269120671307,0.901786835621787,"T4400","DESeq2","DMSO vs T4400",0.991268858917715,-0.0126516864962199
"Mief2","Group",0.322572970569756,0.543602260463116,"T4400","DESeq2","DMSO vs T4400",0.919922808258475,-0.120415286777395
"Mien1","Group",0.00874297255906571,0.0551372582998652,"DMSO","DESeq2","DMSO vs T4400",1.20004825128033,0.263092414569926
"Mier1","Group",0.318905879308882,0.540120446159883,"DMSO","DESeq2","DMSO vs T4400",1.11726107434475,0.159966344865451
"Mier2","Group",0.724495538945676,0.850520731622953,"DMSO","DESeq2","DMSO vs T4400",1.01593738634404,0.022811489517022
"Mier3","Group",0.866011984931014,0.93601598978502,"DMSO","DESeq2","DMSO vs T4400",1.01526046742213,0.0218499016480043
"Mif","Group",0.00518202903197722,0.0395456020446708,"DMSO","DESeq2","DMSO vs T4400",1.24652946129614,0.317916980834677
"Mif4gd","Group",0.190297910235428,0.397047790462565,"DMSO","DESeq2","DMSO vs T4400",1.07837248056281,0.108855585365584
"Miip","Group",0.0421469150170921,0.153418218262626,"T4400","DESeq2","DMSO vs T4400",0.832520739621663,-0.264441882070878
"Mill2","Group",0.156384292340183,0.350555223122817,"DMSO","DESeq2","DMSO vs T4400",1.3629083174219,0.44668851559173
"Milr1","Group",0.0184777402097186,0.0901723853962964,"DMSO","DESeq2","DMSO vs T4400",1.37498470901071,0.459415574741234
"Mina","Group",0.0857031202547077,0.240187558435897,"T4400","DESeq2","DMSO vs T4400",0.902197458159492,-0.148484873456411
"Mink1","Group",0.854472098026306,0.928830738617908,"DMSO","DESeq2","DMSO vs T4400",1.00802092461237,0.011525586775503
"Minos1","Group",0.0483704742929685,0.168615802676101,"T4400","DESeq2","DMSO vs T4400",0.892569417251951,-0.163963719548796
"Minpp1","Group",0.29670678833818,0.518226992019587,"T4400","DESeq2","DMSO vs T4400",0.962606471083335,-0.0549819730925177
"Mios","Group",0.453609099407127,0.658843047436876,"DMSO","DESeq2","DMSO vs T4400",1.04436752662019,0.0626295045554619
"Mipep","Group",0.11007869767869,0.281321007707206,"T4400","DESeq2","DMSO vs T4400",0.927747464854071,-0.108195941241529
"Mipol1","Group",0.143370211629073,0.332232833592386,"DMSO","DESeq2","DMSO vs T4400",1.28303311001162,0.35955840116276
"Mir1191","Group",0.878330940943957,0.942936217794055,"DMSO","DESeq2","DMSO vs T4400",1.04627541174907,0.0652626631188938
"Mir1249","Group",0.403197940908892,0.617701848148749,"DMSO","DESeq2","DMSO vs T4400",1.35763981461633,0.441100779589025
"Mir1291","Group",0.900014370975691,0.952169735712767,"T4400","DESeq2","DMSO vs T4400",0.959243759534242,-0.0600306206399948
"Mir133a-2","Group",0.505319303630578,0.700520529955162,"T4400","DESeq2","DMSO vs T4400",0.642724621702556,-0.637727354226257
"Mir143hg","Group",0.0645850710164212,0.201908103462972,"T4400","DESeq2","DMSO vs T4400",0.759720577624157,-0.396459196594431
"Mir145a","Group",0.507589507917442,0.702024724424843,"T4400","DESeq2","DMSO vs T4400",0.800602715927925,-0.320841585021137
"Mir155hg","Group",0.12580696673485,0.306709674080512,"DMSO","DESeq2","DMSO vs T4400",1.70947942973439,0.773557062842244
"Mir17hg","Group",0.601081354193289,0.770560952355242,"T4400","DESeq2","DMSO vs T4400",0.909747284007748,-0.13646225588764
"Mir1839","Group",0.367510211303135,0.586232645763417,"T4400","DESeq2","DMSO vs T4400",0.593221923598351,-0.75335617868255
"Mir186","Group",0.125778431005374,0.306692612588446,"DMSO","DESeq2","DMSO vs T4400",1.86097691227549,0.896060157088484
"Mir1894","Group",0.148216258347051,0.339106606500965,"T4400","DESeq2","DMSO vs T4400",0.533738676537328,-0.905794537136402
"Mir1898","Group",0.755571922767013,0.870591818188123,"T4400","DESeq2","DMSO vs T4400",0.901113519481032,-0.150219231161504
"Mir1949","Group",0.945365088290578,0.974259777461779,"T4400","DESeq2","DMSO vs T4400",0.973178358941878,-0.0392238561917578
"Mir1968","Group",0.991699260777394,0.995802692977849,"T4400","DESeq2","DMSO vs T4400",0.995395167143779,-0.00665871244810817
"Mir196b","Group",0.751324252295558,0.868272792784348,"T4400","DESeq2","DMSO vs T4400",0.87792209321802,-0.187835174164159
"Mir199a-1","Group",0.236859917365289,0.453832780312395,"DMSO","DESeq2","DMSO vs T4400",1.89459883889513,0.921892405438755
"Mir206","Group",0.402816632889209,0.617383365874754,"T4400","DESeq2","DMSO vs T4400",0.649139829254856,-0.623398816595365
"Mir22hg","Group",0.00023044882631668,0.00591213308574364,"DMSO","DESeq2","DMSO vs T4400",1.2196019791001,0.286410396584916
"Mir23a","Group",0.321736831190464,0.542820902692681,"DMSO","DESeq2","DMSO vs T4400",1.43107408821252,0.517098363839513
"Mir24-2","Group",0.276222689449295,0.497774120192098,"T4400","DESeq2","DMSO vs T4400",0.756382290377086,-0.402812509870782
"Mir25","Group",0.613129961717824,0.777814757671431,"T4400","DESeq2","DMSO vs T4400",0.821859827472103,-0.283035739247142
"Mir3060","Group",0.798821717684499,0.897240465521345,"T4400","DESeq2","DMSO vs T4400",0.900753728707757,-0.150795376126437
"Mir3061","Group",0.961089424276016,0.980884330465094,"T4400","DESeq2","DMSO vs T4400",0.988733884237243,-0.0163458201646285
"Mir3064","Group",0.829433008699789,0.914527761818428,"T4400","DESeq2","DMSO vs T4400",0.963377321368796,-0.0538271326957882
"Mir31","Group",0.0441208946035833,0.158509365078351,"DMSO","DESeq2","DMSO vs T4400",1.59968482795963,0.677787691406862
"Mir3101","Group",0.278553964150031,0.499950649041648,"DMSO","DESeq2","DMSO vs T4400",1.53884696890359,0.621849769560105
"Mir3113","Group",0.414626518700006,0.627193935527042,"DMSO","DESeq2","DMSO vs T4400",1.32788359922653,0.409128687212891
"Mir345","Group",0.983678641405716,0.99147677333079,"T4400","DESeq2","DMSO vs T4400",0.990945515798466,-0.0131223576049907
"Mir3960","Group",0.641744615531046,0.79895465336266,"DMSO","DESeq2","DMSO vs T4400",1.12412524000012,0.168802776716908
"Mir467c","Group",0.220518732518697,0.435170004305189,"T4400","DESeq2","DMSO vs T4400",0.60085959086133,-0.734900194190921
"Mir5133","Group",0.287753076146112,0.508703141442662,"DMSO","DESeq2","DMSO vs T4400",1.30399361872335,0.382936809554646
"Mir568","Group",0.384063481308489,0.600530390629889,"DMSO","DESeq2","DMSO vs T4400",1.1838101157822,0.243437689929103
"Mir6385","Group",0.317262305487928,0.538283716209711,"T4400","DESeq2","DMSO vs T4400",0.599965742388339,-0.737047968661951
"Mir6386","Group",0.941214070303875,0.972280621046586,"DMSO","DESeq2","DMSO vs T4400",1.03465948457772,0.0491560423708226
"Mir6516","Group",0.794635399121149,0.894561201863517,"T4400","DESeq2","DMSO vs T4400",0.912356747055144,-0.132330041801725
"Mir682","Group",0.158582626444615,0.353522351344676,"T4400","DESeq2","DMSO vs T4400",0.824656277376469,-0.278135175837587
"Mir684-1","Group",0.182906183744721,0.387344126688902,"T4400","DESeq2","DMSO vs T4400",0.576582286195215,-0.794401579960328
"Mir6931","Group",0.245553934178607,0.463795233585374,"T4400","DESeq2","DMSO vs T4400",0.644709287548945,-0.633279328083786
"Mir6935","Group",0.283967559197937,0.504768199098567,"T4400","DESeq2","DMSO vs T4400",0.808782229930228,-0.306176795313561
"Mir697","Group",0.948665147849209,0.97538150330859,"T4400","DESeq2","DMSO vs T4400",0.967337100587075,-0.0479093627902675
"Mir6990","Group",0.38732549705803,0.603382023641435,"T4400","DESeq2","DMSO vs T4400",0.636653847046996,-0.651418912179391
"Mir7-1","Group",0.763171359005065,0.875045075153694,"DMSO","DESeq2","DMSO vs T4400",1.05735826924626,0.080464294116811
"Mir7001","Group",0.0810764212167024,0.231830186287847,"T4400","DESeq2","DMSO vs T4400",0.496271087674763,-1.01079968797197
"Mir703","Group",0.288187201710262,0.509217738224858,"DMSO","DESeq2","DMSO vs T4400",1.37529085649054,0.45973676252205
"Mir7052","Group",0.737810232246147,0.859772316463595,"T4400","DESeq2","DMSO vs T4400",0.886778083544921,-0.173354980017931
"Mir7079","Group",0.240623433896354,0.458637089905513,"T4400","DESeq2","DMSO vs T4400",0.517255632825844,-0.951050644012974
"Mir761","Group",0.276174475359282,0.497774120192098,"DMSO","DESeq2","DMSO vs T4400",1.77809271633634,0.830330553589045
"Mir7662","Group",0.683100767796705,0.823967606368082,"DMSO","DESeq2","DMSO vs T4400",1.14319558469961,0.193072249516739
"Mir8091","Group",0.166812328065343,0.365495380743394,"DMSO","DESeq2","DMSO vs T4400",2.02743293095254,1.01965418976555
"Mir8094","Group",0.267234044994569,0.488813461878312,"DMSO","DESeq2","DMSO vs T4400",1.74894750464201,0.806486986841476
"Mir99ahg","Group",0.434298540486888,0.643204494699249,"DMSO","DESeq2","DMSO vs T4400",1.19963074811249,0.262590405962923
"Mira","Group",0.410038112374741,0.62348560813842,"T4400","DESeq2","DMSO vs T4400",0.938414736264989,-0.0917024261826051
"Mirlet7d","Group",0.612918772689152,0.777691861560335,"T4400","DESeq2","DMSO vs T4400",0.838419351434205,-0.254256078994858
"Mis12","Group",0.203999603840203,0.414815701654218,"T4400","DESeq2","DMSO vs T4400",0.92650515218803,-0.110129095952195
"Mis18a","Group",0.0112657002692135,0.0650412508854908,"T4400","DESeq2","DMSO vs T4400",0.725055096686325,-0.463837465696435
"Mis18bp1","Group",0.0527311857032487,0.177897368851583,"T4400","DESeq2","DMSO vs T4400",0.710541656804821,-0.493008862303163
"Misp","Group",0.855294515908378,0.929370004314026,"DMSO","DESeq2","DMSO vs T4400",1.07598208958136,0.105654063501224
"Mitd1","Group",0.78140294357566,0.886956462330644,"DMSO","DESeq2","DMSO vs T4400",1.02439505355954,0.0347721918020701
"Mitf","Group",0.0033221096788445,0.0298675437282517,"DMSO","DESeq2","DMSO vs T4400",1.47000266739452,0.555818772907458
"Mki67","Group",0.166712657863925,0.365406937682848,"T4400","DESeq2","DMSO vs T4400",0.789083492053365,-0.341750136602254
"Mkks","Group",0.260506677691854,0.481643091447935,"DMSO","DESeq2","DMSO vs T4400",1.05230334730553,0.0735506500374619
"Mkl1","Group",0.0024414214831655,0.0245868754740288,"T4400","DESeq2","DMSO vs T4400",0.882032239678302,-0.181096705347252
"Mkl2","Group",0.0389762897433915,0.146328069060347,"DMSO","DESeq2","DMSO vs T4400",1.12710122534157,0.172617090257488
"Mkln1","Group",0.12324848117364,0.302075451275841,"T4400","DESeq2","DMSO vs T4400",0.922692377510997,-0.116078356455901
"Mkln1os","Group",0.0561777987363876,0.184807115236963,"DMSO","DESeq2","DMSO vs T4400",1.84236211134757,0.881556647152517
"Mknk1","Group",0.00445547351545429,0.0358249253868262,"DMSO","DESeq2","DMSO vs T4400",1.17230291629197,0.229345401983872
"Mknk2","Group",0.447871001171313,0.653987187928579,"DMSO","DESeq2","DMSO vs T4400",1.05571990982368,0.0782271279663093
"Mkrn1","Group",0.0331142448223058,0.13115671107144,"DMSO","DESeq2","DMSO vs T4400",1.17034803116318,0.226937613714333
"Mkrn2","Group",0.387680163627944,0.603736387802048,"DMSO","DESeq2","DMSO vs T4400",1.05167512807717,0.0726891119534193
"Mkrn2os","Group",0.822450100623382,0.910565186819854,"DMSO","DESeq2","DMSO vs T4400",1.06796603945375,0.0948657710978923
"Mkrn3","Group",0.628724919479957,0.790346297086387,"DMSO","DESeq2","DMSO vs T4400",1.10957706346575,0.150009870526289
"Mks1","Group",0.716582661835248,0.8461141877723,"T4400","DESeq2","DMSO vs T4400",0.978282452071739,-0.0316770311705307
"Mkx","Group",0.0529375778074442,0.178252803967369,"DMSO","DESeq2","DMSO vs T4400",1.41881471331787,0.504686196423701
"Mlec","Group",0.939249771635929,0.971308405816676,"DMSO","DESeq2","DMSO vs T4400",1.00401967726539,0.00578754420402951
"Mlf1","Group",0.533341851643085,0.720773272031653,"T4400","DESeq2","DMSO vs T4400",0.85306779871607,-0.229267688649254
"Mlf2","Group",0.00398253995549281,0.0334383071734774,"T4400","DESeq2","DMSO vs T4400",0.896719186720559,-0.157271828085334
"Mlh1","Group",0.00568878664871827,0.0418647658282936,"T4400","DESeq2","DMSO vs T4400",0.82669885594256,-0.274566204619592
"Mlh3","Group",0.612978472904017,0.777691861560335,"DMSO","DESeq2","DMSO vs T4400",1.06509619736007,0.0909837376687775
"Mlip","Group",0.598612623847459,0.768919697238662,"DMSO","DESeq2","DMSO vs T4400",1.22773657175638,0.296001043289547
"Mlkl","Group",0.159283068569753,0.354571032739297,"DMSO","DESeq2","DMSO vs T4400",1.10126071398668,0.139156054959774
"Mllt1","Group",0.00158499101791068,0.0189237288778524,"T4400","DESeq2","DMSO vs T4400",0.879670923067011,-0.18496416937549
"Mllt10","Group",0.0665027074014628,0.205467249597924,"DMSO","DESeq2","DMSO vs T4400",1.11865304275384,0.16176264479034
"Mllt11","Group",0.444178467265696,0.651132527677941,"T4400","DESeq2","DMSO vs T4400",0.939294536912026,-0.0903504766114245
"Mllt3","Group",0.995216404694037,0.997488546294708,"DMSO","DESeq2","DMSO vs T4400",1.00056336756804,0.000812538739105371
"Mllt4","Group",0.000134184079578686,0.00428501486459917,"DMSO","DESeq2","DMSO vs T4400",1.21138140883957,0.276653175525159
"Mllt6","Group",0.113139469811103,0.286266178057944,"DMSO","DESeq2","DMSO vs T4400",1.08552376259637,0.11839130753271
"Mlph","Group",0.25624267874502,0.476871122061422,"DMSO","DESeq2","DMSO vs T4400",1.7291619796558,0.790073020108272
"Mlst8","Group",0.0651011772304169,0.202853558809877,"T4400","DESeq2","DMSO vs T4400",0.888503210496699,-0.170551105623507
"Mlx","Group",0.657911274837756,0.808130471292128,"T4400","DESeq2","DMSO vs T4400",0.976775430827788,-0.0339011827159117
"Mlxip","Group",0.30682526349141,0.528573887263207,"DMSO","DESeq2","DMSO vs T4400",1.05209880715265,0.0732702007283566
"Mlycd","Group",0.266885065698436,0.488662593263343,"DMSO","DESeq2","DMSO vs T4400",1.07169917685761,0.0999000019143487
"Mmaa","Group",0.99618201469181,0.997723441356828,"T4400","DESeq2","DMSO vs T4400",0.999721665688138,-0.000401607424589363
"Mmab","Group",0.463276377901392,0.66693636930686,"DMSO","DESeq2","DMSO vs T4400",1.04023041096059,0.0569031206094422
"Mmachc","Group",0.372924783087165,0.590903406160146,"T4400","DESeq2","DMSO vs T4400",0.950114041154709,-0.0738274059343177
"Mmadhc","Group",0.0218003291915804,0.10054090639845,"T4400","DESeq2","DMSO vs T4400",0.897547105820426,-0.155940437232848
"Mmd","Group",0.0209793020969329,0.0979031794126358,"DMSO","DESeq2","DMSO vs T4400",1.33706404964645,0.419068576795551
"Mme","Group",0.131802618889047,0.315040359330267,"DMSO","DESeq2","DMSO vs T4400",1.37310396353297,0.457440862189464
"Mmel1","Group",0.0376322160129153,0.142802346004706,"T4400","DESeq2","DMSO vs T4400",0.406022836136659,-1.30036722300744
"Mmgt1","Group",0.572242262886983,0.749584198648757,"DMSO","DESeq2","DMSO vs T4400",1.04457763627264,0.0629197219915555
"Mmgt2","Group",0.091179843558998,0.250270040917527,"DMSO","DESeq2","DMSO vs T4400",1.10819799255126,0.148215658782041
"Mmp10","Group",0.00286904395512628,0.027254960587724,"DMSO","DESeq2","DMSO vs T4400",3.88462969668851,1.95777707991655
"Mmp11","Group",0.000289844541318858,0.0066678291896293,"DMSO","DESeq2","DMSO vs T4400",1.51811627900308,0.602282297154169
"Mmp13","Group",0.000117808168737112,0.00394633312603591,"DMSO","DESeq2","DMSO vs T4400",37.5177441025805,5.22950117780822
"Mmp14","Group",0.239131792603045,0.456710934370623,"T4400","DESeq2","DMSO vs T4400",0.949587557013747,-0.0746270642379701
"Mmp15","Group",0.0156042654957743,0.0805381444943188,"T4400","DESeq2","DMSO vs T4400",0.799543598278233,-0.322751390381433
"Mmp16","Group",0.808846501673275,0.903512251633781,"DMSO","DESeq2","DMSO vs T4400",1.03968537167476,0.0561470077905157
"Mmp17","Group",0.634366167744258,0.794003184378855,"T4400","DESeq2","DMSO vs T4400",0.842733383691869,-0.246851818244972
"Mmp19","Group",0.670727165376352,0.815989306703055,"DMSO","DESeq2","DMSO vs T4400",1.02632026747204,0.0374810001400339
"Mmp2","Group",0.318326646912427,0.539575223429705,"DMSO","DESeq2","DMSO vs T4400",1.04898344602025,0.0689919109629008
"Mmp23","Group",0.00153270724506886,0.0185909294461504,"T4400","DESeq2","DMSO vs T4400",0.793655006479654,-0.333416075683113
"Mmp28","Group",0.00276708576664617,0.0266531974182333,"DMSO","DESeq2","DMSO vs T4400",1.41580283594505,0.50162037035776
"Mmp3","Group",2.23105433764754e-05,0.00161270120650259,"DMSO","DESeq2","DMSO vs T4400",5.95787965435642,2.57479898229562
"Mmp8","Group",0.00451240664523103,0.0361285658697191,"DMSO","DESeq2","DMSO vs T4400",3.06920496187285,1.61786499236809
"Mmp9","Group",1.73422777945184e-05,0.00144088615150579,"T4400","DESeq2","DMSO vs T4400",0.46667007129685,-1.09952514821128
"Mms19","Group",0.717911945526053,0.846841128586066,"DMSO","DESeq2","DMSO vs T4400",1.01665501133917,0.0238302024334879
"Mms22l","Group",0.00324364547388747,0.0295415682826929,"T4400","DESeq2","DMSO vs T4400",0.637930865239821,-0.648528012245293
"Mn1","Group",0.0455308559772694,0.161564761803219,"T4400","DESeq2","DMSO vs T4400",0.696834932066406,-0.521111147391778
"Mnat1","Group",0.106871921237012,0.27624907576966,"T4400","DESeq2","DMSO vs T4400",0.901276628296179,-0.149958115354063
"Mnd1","Group",0.040332849111731,0.149140423617515,"T4400","DESeq2","DMSO vs T4400",0.795179421202436,-0.330647673642793
"Mnda","Group",0.144892866209339,0.334078853136774,"DMSO","DESeq2","DMSO vs T4400",1.21405196623654,0.279830175981731
"Mndal","Group",0.019580607170306,0.0935663913104553,"DMSO","DESeq2","DMSO vs T4400",1.3739540636296,0.458333770326589
"Mns1","Group",0.1089720401344,0.279647116870401,"T4400","DESeq2","DMSO vs T4400",0.73933221740559,-0.435705312784161
"Mnt","Group",0.00376151513135139,0.0320934544460418,"DMSO","DESeq2","DMSO vs T4400",1.26025773515603,0.333718809286379
"Mob1a","Group",0.746244144392103,0.865633481275949,"DMSO","DESeq2","DMSO vs T4400",1.02315532611804,0.0330251785239504
"Mob1b","Group",0.538003211568143,0.723980885723905,"DMSO","DESeq2","DMSO vs T4400",1.06191933452823,0.0866741803642483
"Mob2","Group",0.837224231072955,0.918141936887091,"T4400","DESeq2","DMSO vs T4400",0.987302279587103,-0.0184362366544022
"Mob3a","Group",2.11964417497594e-05,0.00156400958953861,"T4400","DESeq2","DMSO vs T4400",0.801620413877234,-0.319008846553278
"Mob3b","Group",0.430000580750097,0.639326688028512,"T4400","DESeq2","DMSO vs T4400",0.873308525349971,-0.195436670862529
"Mob3c","Group",0.0900530771378223,0.248470416284168,"DMSO","DESeq2","DMSO vs T4400",1.12626974172776,0.171552394423382
"Mob4","Group",0.505140471130883,0.700408988208741,"T4400","DESeq2","DMSO vs T4400",0.956564407105938,-0.0640659839385149
"Mocos","Group",0.000334913201482205,0.0073039577405163,"DMSO","DESeq2","DMSO vs T4400",1.87073210016827,0.903602970961513
"Mocs1","Group",0.00925653580022046,0.0571113820602857,"DMSO","DESeq2","DMSO vs T4400",1.44010551300566,0.526174518274097
"Mocs2","Group",0.95936945442441,0.980297146311969,"DMSO","DESeq2","DMSO vs T4400",1.00317827646394,0.00457801244609632
"Mocs3","Group",0.0670548049934907,0.206545624725786,"T4400","DESeq2","DMSO vs T4400",0.87608036574134,-0.190864875816168
"Mog","Group",0.294012678941192,0.515608441887016,"T4400","DESeq2","DMSO vs T4400",0.664482407407002,-0.589697091146118
"Mogat2","Group",0.321895861139632,0.542960332541243,"DMSO","DESeq2","DMSO vs T4400",1.08972114176526,0.123958998430691
"Mogs","Group",0.805430922912689,0.901356644394532,"T4400","DESeq2","DMSO vs T4400",0.985796648519471,-0.0206380186992357
"Mok","Group",0.820026183981626,0.909366315699583,"DMSO","DESeq2","DMSO vs T4400",1.02343258847236,0.0334160779553367
"Mon1a","Group",0.699938135259782,0.834487528976833,"DMSO","DESeq2","DMSO vs T4400",1.02688558551819,0.0382754470885665
"Mon1b","Group",0.136244039512147,0.32181346000266,"DMSO","DESeq2","DMSO vs T4400",1.09101522517925,0.125671234692994
"Mon2","Group",0.0326979400384415,0.129978814182584,"DMSO","DESeq2","DMSO vs T4400",1.0947679502772,0.130625105021066
"Morc2a","Group",0.323462816567757,0.544267547865922,"T4400","DESeq2","DMSO vs T4400",0.963846015242542,-0.053125416057312
"Morc3","Group",0.312627936960397,0.533838983238793,"DMSO","DESeq2","DMSO vs T4400",1.07544179217122,0.104929441619675
"Morc4","Group",0.0159655170024198,0.0817408208547527,"T4400","DESeq2","DMSO vs T4400",0.81561722358898,-0.294035853466104
"Morf4l1","Group",0.375986290558159,0.593509009815784,"T4400","DESeq2","DMSO vs T4400",0.953207921102841,-0.0691371545967934
"Morf4l1-ps1","Group",NA,NA,"T4400","DESeq2","DMSO vs T4400",0.286123564432022,-1.80528977552317
"Morf4l2","Group",0.00706179121231732,0.0480175813303198,"T4400","DESeq2","DMSO vs T4400",0.88739928577227,-0.172344702889039
"Morn1","Group",0.12226518111377,0.300492954618586,"DMSO","DESeq2","DMSO vs T4400",1.31566264894018,0.395789612862837
"Morn2","Group",0.122099822054662,0.300276514943569,"T4400","DESeq2","DMSO vs T4400",0.838642907827907,-0.253871449622059
