"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Tacc3","Group_safe",0.357032429093241,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.9025857125232,-0.147864153291392
"Taco1","Group_safe",0.743053113804565,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.979052581483963,-0.0305417508816227
"Tacr2","Group_safe",0.369994272879162,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.63371505747848,0.708156379438231
"Tacstd2","Group_safe",0.685553529049972,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.888441603749169,-0.170651142212679
"Tada1","Group_safe",0.377896612876165,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.949687882274622,-0.0744746495292022
"Tada2a","Group_safe",0.307588120380749,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06077370073182,0.0851169129404835
"Tada2b","Group_safe",0.862548200012106,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00953475838158,0.0136905836574596
"Tada3","Group_safe",0.163191086916102,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.928079922243652,-0.10767904550465
"Taf1","Group_safe",0.167491274666866,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.20461434449299,0.268571343682956
"Taf10","Group_safe",0.810220818595647,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.983633022470921,-0.0238079250658918
"Taf11","Group_safe",0.891687307296656,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.991681888912924,-0.0120506868646399
"Taf12","Group_safe",0.480850862436327,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.959293316709207,-0.0599560889653515
"Taf13","Group_safe",0.123268073423184,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09476734894222,0.130624312576209
"Taf15","Group_safe",0.0784698204474825,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.1360151900369,0.183982125726745
"Taf1a","Group_safe",0.0212471726153213,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.15487339629038,0.20773470397445
"Taf1b","Group_safe",0.69396033667668,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01858036723527,0.0265598151958389
"Taf1c","Group_safe",0.819360717584631,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.981715371149629,-0.0266232904620123
"Taf1d","Group_safe",0.0178881757592475,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.34224955489058,0.424652926479927
"Taf2","Group_safe",0.168841183281281,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10498031977528,0.144020674761103
"Taf3","Group_safe",0.0467484120350065,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.14353699200271,0.193503035898822
"Taf4a","Group_safe",0.660749854025728,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02440088456223,0.0347804038045488
